Region;French Jura
Country;France
#;2
Spring Name/Station Name;La Loue
Literature;Vivier et al. (2025)
Lat;47.011
Lon;6.299
Elev (m);530
Recharge Area (km2);200
Start Date;21.02.1969
End Date;30.12.2024
Resolution;Daily
Data Source;EDF
Data License;Permission obtained by JB Charlier
Contact For License;
Spring ID;JUR_02_FR
Date;Discharge m^3/s
1995-08-18T00:00:00.000Z;0.019
1995-08-19T00:00:00.000Z;0.018
1995-08-20T00:00:00.000Z;0.018
1995-08-21T00:00:00.000Z;0.02
1995-08-22T00:00:00.000Z;0.019
1995-08-23T00:00:00.000Z;0.019
1995-08-24T00:00:00.000Z;0.05
1995-08-25T00:00:00.000Z;0.061
1995-08-26T00:00:00.000Z;0.025
1995-08-27T00:00:00.000Z;0.019
1995-08-28T00:00:00.000Z;0.208
1995-08-29T00:00:00.000Z;0.147
1995-08-30T00:00:00.000Z;0.065
1995-08-31T00:00:00.000Z;0.04
1995-09-01T00:00:00.000Z;0.029
1995-09-02T00:00:00.000Z;0.028
1995-09-03T00:00:00.000Z;0.026
1995-09-04T00:00:00.000Z;0.167
1995-09-05T00:00:00.000Z;0.083
1995-09-06T00:00:00.000Z;0.048
1995-09-07T00:00:00.000Z;0.6
1995-09-08T00:00:00.000Z;0.327
1995-09-09T00:00:00.000Z;0.384
1995-09-10T00:00:00.000Z;0.179
1995-09-11T00:00:00.000Z;0.09
1995-09-12T00:00:00.000Z;0.714
1995-09-13T00:00:00.000Z;5.77
1995-09-14T00:00:00.000Z;1.54
1995-09-15T00:00:00.000Z;0.56
1995-09-16T00:00:00.000Z;0.341
1995-09-17T00:00:00.000Z;0.257
1995-09-18T00:00:00.000Z;0.196
1995-09-19T00:00:00.000Z;0.159
1995-09-20T00:00:00.000Z;0.601
1995-09-21T00:00:00.000Z;0.757
1995-09-22T00:00:00.000Z;0.296
1995-09-23T00:00:00.000Z;0.202
1995-09-24T00:00:00.000Z;0.148
1995-09-25T00:00:00.000Z;0.326
1995-09-26T00:00:00.000Z;0.248
1995-09-27T00:00:00.000Z;0.854
1995-09-28T00:00:00.000Z;1.96
1995-09-29T00:00:00.000Z;0.433
1995-09-30T00:00:00.000Z;0.251
1995-10-01T00:00:00.000Z;0.18
1995-10-02T00:00:00.000Z;0.127
1995-10-03T00:00:00.000Z;0.165
1995-10-04T00:00:00.000Z;0.125
1995-10-05T00:00:00.000Z;1.09
1995-10-06T00:00:00.000Z;0.755
1995-10-07T00:00:00.000Z;0.307
1995-10-08T00:00:00.000Z;0.223
1995-10-09T00:00:00.000Z;0.175
1995-10-10T00:00:00.000Z;0.122
1995-10-11T00:00:00.000Z;0.096
1995-10-12T00:00:00.000Z;0.093
1995-10-13T00:00:00.000Z;0.08
1995-10-14T00:00:00.000Z;0.074
1995-10-15T00:00:00.000Z;0.067
1995-10-16T00:00:00.000Z;0.062
1995-10-17T00:00:00.000Z;0.058
1995-10-18T00:00:00.000Z;0.053
1995-10-19T00:00:00.000Z;0.047
1995-10-20T00:00:00.000Z;0.046
1995-10-21T00:00:00.000Z;0.052
1995-10-22T00:00:00.000Z;0.052
1995-10-23T00:00:00.000Z;0.039
1995-10-24T00:00:00.000Z;0.041
1995-10-25T00:00:00.000Z;0.039
1995-10-26T00:00:00.000Z;0.03
1995-10-27T00:00:00.000Z;0.031
1995-10-28T00:00:00.000Z;0.032
1995-10-29T00:00:00.000Z;0.03
1995-10-30T00:00:00.000Z;0.03
1995-10-31T00:00:00.000Z;0.03
1995-11-01T00:00:00.000Z;0.027
1995-11-02T00:00:00.000Z;0.039
1995-11-03T00:00:00.000Z;0.037
1995-11-04T00:00:00.000Z;0.038
1995-11-05T00:00:00.000Z;0.041
1995-11-06T00:00:00.000Z;0.027
1995-11-07T00:00:00.000Z;0.028
1995-11-08T00:00:00.000Z;0.027
1995-11-09T00:00:00.000Z;0.028
1995-11-10T00:00:00.000Z;0.027
1995-11-11T00:00:00.000Z;0.025
1995-11-12T00:00:00.000Z;0.025
1995-11-13T00:00:00.000Z;0.037
1995-11-14T00:00:00.000Z;0.274
1995-11-15T00:00:00.000Z;0.099
1995-11-16T00:00:00.000Z;3.67
1995-11-17T00:00:00.000Z;4.85
1995-11-18T00:00:00.000Z;1.42
1995-11-19T00:00:00.000Z;0.471
1995-11-20T00:00:00.000Z;0.273
1995-11-21T00:00:00.000Z;0.221
1995-11-22T00:00:00.000Z;0.182
1995-11-23T00:00:00.000Z;0.146
1995-11-24T00:00:00.000Z;0.125
1995-11-25T00:00:00.000Z;0.105
1995-11-26T00:00:00.000Z;0.091
1995-11-27T00:00:00.000Z;0.091
1995-11-28T00:00:00.000Z;0.224
1995-11-29T00:00:00.000Z;0.166
1995-11-30T00:00:00.000Z;0.115
1995-12-01T00:00:00.000Z;0.092
1995-12-02T00:00:00.000Z;0.083
1995-12-03T00:00:00.000Z;0.078
1995-12-04T00:00:00.000Z;0.074
1995-12-05T00:00:00.000Z;0.071
1995-12-06T00:00:00.000Z;0.068
1995-12-07T00:00:00.000Z;0.065
1995-12-08T00:00:00.000Z;0.203
1995-12-09T00:00:00.000Z;0.203
1995-12-10T00:00:00.000Z;0.133
1995-12-11T00:00:00.000Z;0.093
1995-12-12T00:00:00.000Z;0.083
1995-12-13T00:00:00.000Z;0.075
1995-12-14T00:00:00.000Z;0.073
1995-12-15T00:00:00.000Z;0.072
1995-12-16T00:00:00.000Z;0.068
1995-12-17T00:00:00.000Z;0.065
1995-12-18T00:00:00.000Z;0.406
1995-12-19T00:00:00.000Z;0.233
1995-12-20T00:00:00.000Z;0.182
1995-12-21T00:00:00.000Z;0.282
1995-12-22T00:00:00.000Z;0.308
1995-12-23T00:00:00.000Z;1.8
1995-12-24T00:00:00.000Z;5.27
1995-12-25T00:00:00.000Z;11.5
1995-12-26T00:00:00.000Z;2.91
1995-12-27T00:00:00.000Z;0.944
1995-12-28T00:00:00.000Z;0.522
1995-12-29T00:00:00.000Z;0.359
1995-12-30T00:00:00.000Z;1.57
1995-12-31T00:00:00.000Z;3.35
1996-01-01T00:00:00.000Z;1.51
1996-01-02T00:00:00.000Z;1.49
1996-01-03T00:00:00.000Z;1.45
1996-01-04T00:00:00.000Z;0.64
1996-01-05T00:00:00.000Z;0.397
1996-01-06T00:00:00.000Z;0.296
1996-01-07T00:00:00.000Z;0.536
1996-01-08T00:00:00.000Z;0.464
1996-01-09T00:00:00.000Z;0.35
1996-01-10T00:00:00.000Z;0.279
1996-01-11T00:00:00.000Z;0.239
1996-01-12T00:00:00.000Z;0.238
1996-01-13T00:00:00.000Z;0.249
1996-01-14T00:00:00.000Z;0.235
1996-01-15T00:00:00.000Z;0.208
1996-01-16T00:00:00.000Z;0.186
1996-01-17T00:00:00.000Z;0.137
1996-01-18T00:00:00.000Z;0.102
1996-01-19T00:00:00.000Z;0.09
1996-01-20T00:00:00.000Z;0.083
1996-01-21T00:00:00.000Z;0.076
1996-01-22T00:00:00.000Z;0.073
1996-01-23T00:00:00.000Z;0.077
1996-01-24T00:00:00.000Z;0.077
1996-01-25T00:00:00.000Z;0.071
1996-01-26T00:00:00.000Z;0.068
1996-01-27T00:00:00.000Z;0.065
1996-01-28T00:00:00.000Z;0.062
1996-01-29T00:00:00.000Z;0.059
1996-01-30T00:00:00.000Z;0.055
1996-01-31T00:00:00.000Z;0.052
1996-02-01T00:00:00.000Z;0.052
1996-02-02T00:00:00.000Z;0.052
1996-02-03T00:00:00.000Z;0.06
1996-02-04T00:00:00.000Z;0.069
1996-02-05T00:00:00.000Z;0.064
1996-02-06T00:00:00.000Z;0.062
1996-02-07T00:00:00.000Z;0.058
1996-02-08T00:00:00.000Z;0.051
1996-02-09T00:00:00.000Z;0.042
1996-02-10T00:00:00.000Z;0.046
1996-02-11T00:00:00.000Z;0.078
1996-02-12T00:00:00.000Z;0.587
1996-02-13T00:00:00.000Z;0.643
1996-02-14T00:00:00.000Z;0.325
1996-02-15T00:00:00.000Z;0.255
1996-02-16T00:00:00.000Z;0.224
1996-02-17T00:00:00.000Z;0.29
1996-02-18T00:00:00.000Z;0.794
1996-02-19T00:00:00.000Z;1.1
1996-02-20T00:00:00.000Z;0.5
1996-02-21T00:00:00.000Z;0.36
1996-02-22T00:00:00.000Z;0.286
1996-02-23T00:00:00.000Z;0.27
1996-02-24T00:00:00.000Z;0.251
1996-02-25T00:00:00.000Z;0.353
1996-02-26T00:00:00.000Z;0.644
1996-02-27T00:00:00.000Z;0.663
1996-02-28T00:00:00.000Z;1.64
1996-02-29T00:00:00.000Z;1.23
1996-03-01T00:00:00.000Z;0.707
1996-03-02T00:00:00.000Z;0.411
1996-03-03T00:00:00.000Z;0.312
1996-03-04T00:00:00.000Z;0.258
1996-03-05T00:00:00.000Z;0.215
1996-03-06T00:00:00.000Z;0.179
1996-03-07T00:00:00.000Z;0.148
1996-03-08T00:00:00.000Z;0.156
1996-03-09T00:00:00.000Z;0.312
1996-03-10T00:00:00.000Z;0.403
1996-03-11T00:00:00.000Z;0.359
1996-03-12T00:00:00.000Z;0.276
1996-03-13T00:00:00.000Z;0.209
1996-03-14T00:00:00.000Z;0.471
1996-03-15T00:00:00.000Z;0.914
1996-03-16T00:00:00.000Z;0.72
1996-03-17T00:00:00.000Z;0.755
1996-03-18T00:00:00.000Z;0.546
1996-03-19T00:00:00.000Z;0.598
1996-03-20T00:00:00.000Z;0.559
1996-03-21T00:00:00.000Z;0.563
1996-03-22T00:00:00.000Z;0.923
1996-03-23T00:00:00.000Z;0.498
1996-03-24T00:00:00.000Z;0.327
1996-03-25T00:00:00.000Z;0.259
1996-03-26T00:00:00.000Z;0.232
1996-03-27T00:00:00.000Z;1.06
1996-03-28T00:00:00.000Z;0.442
1996-03-29T00:00:00.000Z;0.279
1996-03-30T00:00:00.000Z;0.213
1996-03-31T00:00:00.000Z;0.177
1996-04-01T00:00:00.000Z;0.156
1996-04-02T00:00:00.000Z;0.118
1996-04-03T00:00:00.000Z;0.089
1996-04-04T00:00:00.000Z;0.084
1996-04-05T00:00:00.000Z;0.083
1996-04-06T00:00:00.000Z;0.074
1996-04-07T00:00:00.000Z;0.065
1996-04-08T00:00:00.000Z;0.062
1996-04-09T00:00:00.000Z;0.062
1996-04-10T00:00:00.000Z;0.062
1996-04-11T00:00:00.000Z;0.056
1996-04-12T00:00:00.000Z;0.052
1996-04-13T00:00:00.000Z;0.052
1996-04-14T00:00:00.000Z;0.048
1996-04-15T00:00:00.000Z;0.041
1996-04-16T00:00:00.000Z;0.041
1996-04-17T00:00:00.000Z;0.038
1996-04-18T00:00:00.000Z;0.034
1996-04-19T00:00:00.000Z;0.032
1996-04-20T00:00:00.000Z;0.039
1996-04-21T00:00:00.000Z;0.038
1996-04-22T00:00:00.000Z;0.037
1996-04-23T00:00:00.000Z;0.042
1996-04-24T00:00:00.000Z;0.055
1996-04-25T00:00:00.000Z;0.036
1996-04-26T00:00:00.000Z;0.038
1996-04-27T00:00:00.000Z;0.039
1996-04-28T00:00:00.000Z;0.035
1996-04-29T00:00:00.000Z;0.054
1996-04-30T00:00:00.000Z;0.083
1996-05-01T00:00:00.000Z;0.071
1996-05-02T00:00:00.000Z;0.38
1996-05-03T00:00:00.000Z;0.348
1996-05-04T00:00:00.000Z;0.355
1996-05-05T00:00:00.000Z;0.225
1996-05-06T00:00:00.000Z;0.15
1996-05-07T00:00:00.000Z;0.124
1996-05-08T00:00:00.000Z;0.122
1996-05-09T00:00:00.000Z;0.122
1996-05-10T00:00:00.000Z;0.091
1996-05-11T00:00:00.000Z;0.088
1996-05-12T00:00:00.000Z;0.077
1996-05-13T00:00:00.000Z;0.546
1996-05-14T00:00:00.000Z;0.292
1996-05-15T00:00:00.000Z;0.212
1996-05-16T00:00:00.000Z;0.148
1996-05-17T00:00:00.000Z;0.126
1996-05-18T00:00:00.000Z;0.098
1996-05-19T00:00:00.000Z;1.08
1996-05-20T00:00:00.000Z;0.474
1996-05-21T00:00:00.000Z;0.246
1996-05-22T00:00:00.000Z;0.19
1996-05-23T00:00:00.000Z;0.286
1996-05-24T00:00:00.000Z;0.271
1996-05-25T00:00:00.000Z;0.201
1996-05-26T00:00:00.000Z;1.65
1996-05-27T00:00:00.000Z;1.73
1996-05-28T00:00:00.000Z;2.2
1996-05-29T00:00:00.000Z;0.605
1996-05-30T00:00:00.000Z;0.281
1996-05-31T00:00:00.000Z;0.201
1996-06-01T00:00:00.000Z;0.153
1996-06-02T00:00:00.000Z;0.631
1996-06-03T00:00:00.000Z;0.897
1996-06-04T00:00:00.000Z;0.344
1996-06-05T00:00:00.000Z;0.239
1996-06-06T00:00:00.000Z;0.177
1996-06-07T00:00:00.000Z;0.121
1996-06-08T00:00:00.000Z;0.416
1996-06-09T00:00:00.000Z;0.43
1996-06-10T00:00:00.000Z;0.193
1996-06-11T00:00:00.000Z;0.124
1996-06-12T00:00:00.000Z;0.088
1996-06-13T00:00:00.000Z;0.073
1996-06-14T00:00:00.000Z;0.069
1996-06-15T00:00:00.000Z;0.062
1996-06-16T00:00:00.000Z;0.06
1996-06-17T00:00:00.000Z;0.051
1996-06-18T00:00:00.000Z;0.046
1996-06-19T00:00:00.000Z;0.041
1996-06-20T00:00:00.000Z;0.041
1996-06-21T00:00:00.000Z;0.109
1996-06-22T00:00:00.000Z;0.412
1996-06-23T00:00:00.000Z;0.214
1996-06-24T00:00:00.000Z;0.091
1996-06-25T00:00:00.000Z;0.071
1996-06-26T00:00:00.000Z;0.059
1996-06-27T00:00:00.000Z;0.052
1996-06-28T00:00:00.000Z;0.045
1996-06-29T00:00:00.000Z;0.039
1996-06-30T00:00:00.000Z;0.034
1996-07-01T00:00:00.000Z;0.029
1996-07-02T00:00:00.000Z;0.031
1996-07-03T00:00:00.000Z;0.03
1996-07-04T00:00:00.000Z;0.022
1996-07-05T00:00:00.000Z;0.03
1996-07-06T00:00:00.000Z;0.69
1996-07-07T00:00:00.000Z;1.89
1996-07-08T00:00:00.000Z;7.84
1996-07-09T00:00:00.000Z;0.989
1996-07-10T00:00:00.000Z;0.382
1996-07-11T00:00:00.000Z;0.224
1996-07-12T00:00:00.000Z;0.127
1996-07-13T00:00:00.000Z;0.068
1996-07-14T00:00:00.000Z;0.037
1996-07-15T00:00:00.000Z;0.022
1996-07-16T00:00:00.000Z;0.016
1996-07-17T00:00:00.000Z;0.015
1996-07-18T00:00:00.000Z;0.015
1996-07-19T00:00:00.000Z;0.014
1996-07-20T00:00:00.000Z;0.015
1996-07-21T00:00:00.000Z;0.015
1996-07-22T00:00:00.000Z;0.014
1996-07-23T00:00:00.000Z;0.014
1996-07-24T00:00:00.000Z;0.013
1996-07-25T00:00:00.000Z;0.014
1996-07-26T00:00:00.000Z;0.018
1996-07-27T00:00:00.000Z;0.014
1996-07-28T00:00:00.000Z;0.013
1996-07-29T00:00:00.000Z;0.171
1996-07-30T00:00:00.000Z;0.297
1996-07-31T00:00:00.000Z;0.128
1996-08-01T00:00:00.000Z;0.102
1996-08-02T00:00:00.000Z;0.154
1996-08-03T00:00:00.000Z;0.169
1996-08-04T00:00:00.000Z;0.097
1996-08-05T00:00:00.000Z;0.042
1996-08-06T00:00:00.000Z;0.017
1996-08-07T00:00:00.000Z;0.018
1996-08-08T00:00:00.000Z;0.018
1996-08-09T00:00:00.000Z;0.015
1996-08-10T00:00:00.000Z;0.019
1996-08-11T00:00:00.000Z;0.271
1996-08-12T00:00:00.000Z;0.126
1996-08-13T00:00:00.000Z;0.085
1996-08-14T00:00:00.000Z;0.353
1996-08-15T00:00:00.000Z;0.162
1996-08-16T00:00:00.000Z;0.07
1996-08-17T00:00:00.000Z;0.044
1996-08-18T00:00:00.000Z;0.031
1996-08-19T00:00:00.000Z;0.027
1996-08-20T00:00:00.000Z;0.02
1996-08-21T00:00:00.000Z;0.024
1996-08-22T00:00:00.000Z;0.023
1996-08-23T00:00:00.000Z;0.025
1996-08-24T00:00:00.000Z;0.021
1996-08-25T00:00:00.000Z;0.018
1996-08-26T00:00:00.000Z;0.019
1996-08-27T00:00:00.000Z;0.019
1996-08-28T00:00:00.000Z;0.086
1996-08-29T00:00:00.000Z;0.047
1996-08-30T00:00:00.000Z;0.026
1996-08-31T00:00:00.000Z;0.021
1996-09-01T00:00:00.000Z;0.021
1996-09-02T00:00:00.000Z;0.018
1996-09-03T00:00:00.000Z;0.019
1996-09-04T00:00:00.000Z;0.019
1996-09-05T00:00:00.000Z;0.018
1996-09-06T00:00:00.000Z;0.017
1996-09-07T00:00:00.000Z;0.017
1996-09-08T00:00:00.000Z;0.016
1996-09-09T00:00:00.000Z;0.016
1996-09-10T00:00:00.000Z;0.016
1996-09-11T00:00:00.000Z;0.015
1996-09-12T00:00:00.000Z;0.015
1996-09-13T00:00:00.000Z;0.016
1996-09-14T00:00:00.000Z;0.016
1996-09-15T00:00:00.000Z;0.015
1996-09-16T00:00:00.000Z;0.015
1996-09-17T00:00:00.000Z;0.015
1996-09-18T00:00:00.000Z;0.015
1996-09-19T00:00:00.000Z;0.016
1996-09-20T00:00:00.000Z;0.02
1996-09-21T00:00:00.000Z;0.019
1996-09-22T00:00:00.000Z;0.019
1996-09-23T00:00:00.000Z;0.05
1996-09-24T00:00:00.000Z;0.043
1996-09-25T00:00:00.000Z;0.022
1996-09-26T00:00:00.000Z;0.021
1996-09-27T00:00:00.000Z;0.019
1996-09-28T00:00:00.000Z;0.068
1996-09-29T00:00:00.000Z;0.046
1996-09-30T00:00:00.000Z;0.025
1996-10-01T00:00:00.000Z;0.032
1996-10-02T00:00:00.000Z;0.086
1996-10-03T00:00:00.000Z;0.064
1996-10-04T00:00:00.000Z;0.041
1996-10-05T00:00:00.000Z;0.05
1996-10-06T00:00:00.000Z;0.063
1996-10-07T00:00:00.000Z;0.05
1996-10-08T00:00:00.000Z;0.036
1996-10-09T00:00:00.000Z;0.049
1996-10-10T00:00:00.000Z;0.049
1996-10-11T00:00:00.000Z;0.037
1996-10-12T00:00:00.000Z;0.04
1996-10-13T00:00:00.000Z;0.029
1996-10-14T00:00:00.000Z;0.031
1996-10-15T00:00:00.000Z;0.162
1996-10-16T00:00:00.000Z;3.37
1996-10-17T00:00:00.000Z;0.941
1996-10-18T00:00:00.000Z;0.348
1996-10-19T00:00:00.000Z;1.2
1996-10-20T00:00:00.000Z;0.623
1996-10-21T00:00:00.000Z;0.949
1996-10-22T00:00:00.000Z;0.635
1996-10-23T00:00:00.000Z;0.295
1996-10-24T00:00:00.000Z;0.192
1996-10-25T00:00:00.000Z;0.126
1996-10-26T00:00:00.000Z;0.092
1996-10-27T00:00:00.000Z;0.081
1996-10-28T00:00:00.000Z;0.078
1996-10-29T00:00:00.000Z;0.378
1996-10-30T00:00:00.000Z;0.793
1996-10-31T00:00:00.000Z;0.29
1996-11-01T00:00:00.000Z;0.488
1996-11-02T00:00:00.000Z;0.442
1996-11-03T00:00:00.000Z;0.278
1996-11-04T00:00:00.000Z;0.205
1996-11-05T00:00:00.000Z;2.7
1996-11-06T00:00:00.000Z;0.71
1996-11-07T00:00:00.000Z;1.25
1996-11-08T00:00:00.000Z;1.11
1996-11-09T00:00:00.000Z;0.478
1996-11-10T00:00:00.000Z;0.303
1996-11-11T00:00:00.000Z;0.325
1996-11-12T00:00:00.000Z;3.4
1996-11-13T00:00:00.000Z;4.69
1996-11-14T00:00:00.000Z;1.16
1996-11-15T00:00:00.000Z;0.531
1996-11-16T00:00:00.000Z;0.325
1996-11-17T00:00:00.000Z;0.253
1996-11-18T00:00:00.000Z;0.232
1996-11-19T00:00:00.000Z;0.347
1996-11-20T00:00:00.000Z;1.88
1996-11-21T00:00:00.000Z;1.65
1996-11-22T00:00:00.000Z;0.82
1996-11-23T00:00:00.000Z;0.56
1996-11-24T00:00:00.000Z;0.397
1996-11-25T00:00:00.000Z;1.07
1996-11-26T00:00:00.000Z;4.07
1996-11-27T00:00:00.000Z;1.64
1996-11-28T00:00:00.000Z;1.44
1996-11-29T00:00:00.000Z;1.28
1996-11-30T00:00:00.000Z;5.58
1996-12-01T00:00:00.000Z;2.26
1996-12-02T00:00:00.000Z;1.53
1996-12-03T00:00:00.000Z;1.24
1996-12-04T00:00:00.000Z;1
1996-12-05T00:00:00.000Z;1.09
1996-12-06T00:00:00.000Z;0.797
1996-12-07T00:00:00.000Z;0.528
1996-12-08T00:00:00.000Z;0.381
1996-12-09T00:00:00.000Z;0.276
1996-12-10T00:00:00.000Z;0.213
1996-12-11T00:00:00.000Z;0.175
1996-12-12T00:00:00.000Z;0.163
1996-12-13T00:00:00.000Z;1.14
1996-12-14T00:00:00.000Z;1.68
1996-12-15T00:00:00.000Z;0.604
1996-12-16T00:00:00.000Z;0.35
1996-12-17T00:00:00.000Z;0.263
1996-12-18T00:00:00.000Z;0.25
1996-12-19T00:00:00.000Z;0.309
1996-12-20T00:00:00.000Z;0.899
1996-12-21T00:00:00.000Z;0.517
1996-12-22T00:00:00.000Z;1.54
1996-12-23T00:00:00.000Z;3.55
1996-12-24T00:00:00.000Z;1.79
1996-12-25T00:00:00.000Z;0.638
1996-12-26T00:00:00.000Z;0.351
1996-12-27T00:00:00.000Z;0.263
1996-12-28T00:00:00.000Z;0.22
1996-12-29T00:00:00.000Z;0.166
1996-12-30T00:00:00.000Z;0.135
1996-12-31T00:00:00.000Z;0.1
1997-01-01T00:00:00.000Z;0.073
1997-01-02T00:00:00.000Z;0.067
1997-01-03T00:00:00.000Z;0.491
1997-01-04T00:00:00.000Z;0.259
1997-01-05T00:00:00.000Z;0.15
1997-01-06T00:00:00.000Z;0.113
1997-01-07T00:00:00.000Z;0.095
1997-01-08T00:00:00.000Z;0.082
1997-01-09T00:00:00.000Z;0.397
1997-01-10T00:00:00.000Z;0.377
1997-01-11T00:00:00.000Z;0.169
1997-01-12T00:00:00.000Z;0.13
1997-01-13T00:00:00.000Z;0.109
1997-01-14T00:00:00.000Z;0.095
1997-01-15T00:00:00.000Z;0.085
1997-01-16T00:00:00.000Z;0.079
1997-01-17T00:00:00.000Z;0.069
1997-01-18T00:00:00.000Z;0.2
1997-01-19T00:00:00.000Z;0.933
1997-01-20T00:00:00.000Z;0.702
1997-01-21T00:00:00.000Z;1.33
1997-01-22T00:00:00.000Z;0.7
1997-01-23T00:00:00.000Z;0.832
1997-01-24T00:00:00.000Z;0.42
1997-01-25T00:00:00.000Z;0.267
1997-01-26T00:00:00.000Z;0.192
1997-01-27T00:00:00.000Z;0.155
1997-01-28T00:00:00.000Z;0.131
1997-01-29T00:00:00.000Z;0.113
1997-01-30T00:00:00.000Z;0.098
1997-01-31T00:00:00.000Z;0.082
1997-02-01T00:00:00.000Z;0.077
1997-02-02T00:00:00.000Z;0.07
1997-02-03T00:00:00.000Z;0.063
1997-02-04T00:00:00.000Z;0.057
1997-02-05T00:00:00.000Z;0.071
1997-02-06T00:00:00.000Z;0.126
1997-02-07T00:00:00.000Z;0.075
1997-02-08T00:00:00.000Z;0.068
1997-02-09T00:00:00.000Z;0.063
1997-02-10T00:00:00.000Z;0.062
1997-02-11T00:00:00.000Z;0.112
1997-02-12T00:00:00.000Z;1.24
1997-02-13T00:00:00.000Z;1.48
1997-02-14T00:00:00.000Z;1.84
1997-02-15T00:00:00.000Z;2.98
1997-02-16T00:00:00.000Z;0.938
1997-02-17T00:00:00.000Z;0.396
1997-02-18T00:00:00.000Z;0.562
1997-02-19T00:00:00.000Z;0.938
1997-02-20T00:00:00.000Z;0.649
1997-02-21T00:00:00.000Z;0.461
1997-02-22T00:00:00.000Z;0.317
1997-02-23T00:00:00.000Z;0.253
1997-02-24T00:00:00.000Z;0.205
1997-02-25T00:00:00.000Z;0.416
1997-02-26T00:00:00.000Z;3.37
1997-02-27T00:00:00.000Z;1.63
1997-02-28T00:00:00.000Z;0.659
1997-03-01T00:00:00.000Z;0.351
1997-03-02T00:00:00.000Z;0.248
1997-03-03T00:00:00.000Z;0.183
1997-03-04T00:00:00.000Z;0.152
1997-03-05T00:00:00.000Z;0.134
1997-03-06T00:00:00.000Z;0.117
1997-03-07T00:00:00.000Z;0.102
1997-03-08T00:00:00.000Z;0.091
1997-03-09T00:00:00.000Z;0.081
1997-03-10T00:00:00.000Z;0.074
1997-03-11T00:00:00.000Z;0.071
1997-03-12T00:00:00.000Z;0.069
1997-03-13T00:00:00.000Z;0.066
1997-03-14T00:00:00.000Z;0.064
1997-03-15T00:00:00.000Z;0.062
1997-03-16T00:00:00.000Z;0.06
1997-03-17T00:00:00.000Z;0.058
1997-03-18T00:00:00.000Z;0.053
1997-03-19T00:00:00.000Z;0.062
1997-03-20T00:00:00.000Z;0.1
1997-03-21T00:00:00.000Z;0.07
1997-03-22T00:00:00.000Z;0.065
1997-03-23T00:00:00.000Z;0.058
1997-03-24T00:00:00.000Z;0.058
1997-03-25T00:00:00.000Z;0.056
1997-03-26T00:00:00.000Z;0.051
1997-03-27T00:00:00.000Z;0.049
1997-03-28T00:00:00.000Z;0.071
1997-03-29T00:00:00.000Z;0.09
1997-03-30T00:00:00.000Z;0.072
1997-03-31T00:00:00.000Z;0.067
1997-04-01T00:00:00.000Z;0.058
1997-04-02T00:00:00.000Z;0.055
1997-04-03T00:00:00.000Z;0.053
1997-04-04T00:00:00.000Z;0.05
1997-04-05T00:00:00.000Z;0.041
1997-04-06T00:00:00.000Z;0.048
1997-04-07T00:00:00.000Z;0.052
1997-04-08T00:00:00.000Z;0.038
1997-04-09T00:00:00.000Z;0.039
1997-04-10T00:00:00.000Z;0.037
1997-04-11T00:00:00.000Z;0.035
1997-04-12T00:00:00.000Z;0.039
1997-04-13T00:00:00.000Z;0.033
1997-04-14T00:00:00.000Z;0.037
1997-04-15T00:00:00.000Z;0.032
1997-04-16T00:00:00.000Z;0.034
1997-04-17T00:00:00.000Z;0.032
1997-04-18T00:00:00.000Z;0.033
1997-04-19T00:00:00.000Z;0.031
1997-04-20T00:00:00.000Z;0.032
1997-04-21T00:00:00.000Z;0.03
1997-04-22T00:00:00.000Z;0.031
1997-04-23T00:00:00.000Z;0.027
1997-04-24T00:00:00.000Z;0.029
1997-04-25T00:00:00.000Z;0.027
1997-04-26T00:00:00.000Z;0.079
1997-04-27T00:00:00.000Z;1.39
1997-04-28T00:00:00.000Z;0.627
1997-04-29T00:00:00.000Z;1.74
1997-04-30T00:00:00.000Z;1.17
1997-05-01T00:00:00.000Z;0.439
1997-05-02T00:00:00.000Z;0.234
1997-05-03T00:00:00.000Z;0.161
1997-05-04T00:00:00.000Z;0.127
1997-05-05T00:00:00.000Z;0.114
1997-05-06T00:00:00.000Z;2.09
1997-05-07T00:00:00.000Z;1.55
1997-05-08T00:00:00.000Z;0.628
1997-05-09T00:00:00.000Z;1.53
1997-05-10T00:00:00.000Z;0.995
1997-05-11T00:00:00.000Z;0.41
1997-05-12T00:00:00.000Z;0.526
1997-05-13T00:00:00.000Z;0.401
1997-05-14T00:00:00.000Z;0.257
1997-05-15T00:00:00.000Z;0.183
1997-05-16T00:00:00.000Z;0.139
1997-05-17T00:00:00.000Z;0.116
1997-05-18T00:00:00.000Z;0.232
1997-05-19T00:00:00.000Z;0.172
1997-05-20T00:00:00.000Z;0.122
1997-05-21T00:00:00.000Z;0.106
1997-05-22T00:00:00.000Z;0.177
1997-05-23T00:00:00.000Z;0.133
1997-05-24T00:00:00.000Z;0.097
1997-05-25T00:00:00.000Z;0.079
1997-05-26T00:00:00.000Z;0.07
1997-05-27T00:00:00.000Z;0.067
1997-05-28T00:00:00.000Z;0.06
1997-05-29T00:00:00.000Z;0.051
1997-05-30T00:00:00.000Z;0.045
1997-05-31T00:00:00.000Z;0.041
1997-06-01T00:00:00.000Z;0.04
1997-06-02T00:00:00.000Z;0.036
1997-06-03T00:00:00.000Z;0.034
1997-06-04T00:00:00.000Z;0.035
1997-06-05T00:00:00.000Z;0.031
